double_1,double_2,double_3,double_4
0,0,0,0
0,-15,10,0
0,15,10,0
-15,0,10,0
15,0,10,0
-6.719481782689494,-13.537801711233277,1.266905961877403,1.266905961877403
5.980975139513264,-13.087620936393291,1.8819154661115771,1.8819154661115771
-13.446770132676944,5.161366736473324,0.659517205468726,0.659517205468726
9.541686252913111,12.68014046215398,0.9378534866826008,0.9378534866826008
7.42134438621915,11.037969311231304,0.4557648410186069,0.4557648410186069
3.7617200524610226,13.866863289302575,0.4994455346396911,0.4994455346396911
-10.595413985351122,-3.090061765267949,0.7717250313708223,0.7717250313708223
11.911791927687919,-10.167092542304722,0.7594493490938374,0.7594493490938374
-2.785471487371252,0.8713468895096952,0.0747771317513014,0.0747771317513014
-8.051509241242051,6.406073354353035,1.6101816579895907,1.6101816579895907
-12.8201225350682,11.93867410335397,0.6743335470586787,0.6743335470586787
1.6892905934437987,3.7024474339162587,1.116911726943801,1.116911726943801
-3.144733153451453,-3.7169207544836755,0.45247967757613805,0.45247967757613805
3.042188178755609,-8.549114770299912,0.6890642278301906,0.6890642278301906
6.728169294558171,-2.4754711940234646,1.041791754718191,1.041791754718191
5.790155594084581,5.3133596203006235,0.14793690435707463,0.14793690435707463
0.9734730838295835,8.68016066787137,1.7104599155318525,1.7104599155318525
-7.676071639517143,12.990440367203417,1.6598779825443533,1.6598779825443533
-6.429105468674862,-2.3910676891557188,0.5407754912811682,0.5407754912811682
-1.4644399745391343,-10.970212375794958,0.3906810061634045,0.3906810061634045
-0.6887889100929705,-1.59286635364586,2.0223296621268503,2.0223296621268503
6.43011559909317,-7.969640269214309,2.2496079820179693,2.2496079820179693
10.671016959643124,1.998523198982042,1.3331691783206965,1.3331691783206965
-12.493458372449185,3.134510119555257,0.6250637744720948,0.6250637744720948
-4.0604993154060445,0.6944441109608892,0.712806986391565,0.712806986391565
-4.621811601719797,-9.532668769721617,1.4172303829758999,1.4172303829758999
9.51433333269311,-4.7309896614124,1.7244409365731954,1.7244409365731954
-3.519968420198323,13.834514656224155,0.7843285852868929,0.7843285852868929
-8.333608404465604,-0.8637360387576081,1.5364483229457657,1.5364483229457657
10.812569672746111,8.409594676856383,1.3994612933533732,1.3994612933533732
0.7878525930064164,-10.448564183138313,1.6342934911338092,1.6342934911338092
-7.602114437008306,-10.563967590327762,1.51441125007065,1.51441125007065
-6.150052541697921,-7.153111871613871,0.8490888642158763,0.8490888642158763
-12.31109087649964,-10.90911924705618,1.9154913562132125,1.9154913562132125
-1.668935765097741,-7.663791594046759,1.12602693053335,1.12602693053335
-2.404789342233057,3.134025090624263,2.0494810252591753,2.0494810252591753
-2.218603765325529,9.634136671570525,0.8956450541377182,0.8956450541377182
13.041329053726749,-12.155188019247538,1.2588547013591307,1.2588547013591307
-14.144958809280398,2.734977371549421,0.47906703567170683,0.47906703567170683
-13.745902682530527,-0.012628719619533157,1.1728694006000449,1.1728694006000449
-5.840996540621175,1.9468072160751557,0.05960749287516798,0.05960749287516798
-5.373436440429639,3.387127746773775,0.1276844687412657,0.1276844687412657
4.836439288860461,0.6657454479784306,0.8427944627731554,0.8427944627731554
3.4783647308054118,6.29122540266154,0.9476116188382826,0.9476116188382826
12.31851823197848,10.672860946730268,1.1332787945534233,1.1332787945534233
0.5482416484926649,-13.66442216203237,1.2025225927459777,1.2025225927459777
-2.325907840744648,8.259836145080895,0.46518647506203914,0.46518647506203914
1.8634795419287347,-4.486046197076787,1.0799032798988923,1.0799032798988923
12.569224958796413,5.261402087784328,1.548804356601058,1.548804356601058
-12.265703325944965,10.037002301499308,1.3232660233723457,1.3232660233723457
6.652537961287946,12.104627212970849,0.8159706538928571,0.8159706538928571
0.8414533819556347,12.010040054475333,3.218615503924746,1.9474164095799718
-11.953609493178687,6.991136221953992,0.8806277792391852,0.8806277792391852
7.284966473827785,2.715749109067559,1.866694862459577,1.866694862459577
4.310018014914231,10.508868677233995,1.4860555611545259,1.4860555611545259
-4.379035720142992,7.780077002250483,0.8895054923309689,0.8895054923309689
9.799212622561546,-0.9156115604491237,0.43706183655437914,0.43706183655437914
-4.4851491527636504,-1.9132791218046705,1.0467547427690864,1.0467547427690864
9.8108511213136,-13.529982000394586,1.0884116901973862,1.0884116901973862
-9.42834712160401,-6.128740466276977,1.3427491338939321,1.3427491338939321
-2.4025805132268303,-13.032062597853523,0.7744346366053986,0.7744346366053986
12.027678704032336,0.13555938874127982,0.9664301490431624,0.9664301490431624
13.219977312831581,-4.603236561938383,1.2678653364465617,1.2678653364465617
-1.45278538107506,14.05595662487523,0.941968223132373,0.941968223132373
-7.878565380500915,9.139361893336153,0.9382453836822563,0.9382453836822563
-2.8200261760469374,-5.578380456701735,1.1903300752185841,1.1903300752185841
12.400377732848888,-8.030547389071025,1.106319696715236,1.106319696715236
13.658129383353817,8.940043548692607,0.7167040273057235,0.7167040273057235
14.517732505838229,8.105235811298002,0.22884562213593196,0.22884562213593196
13.67121345960785,14.279841579738727,0.7107712284069172,0.7107712284069172
3.6923409968241856,1.7190426638418135,1.361031324882913,0.796402100191532
7.449608343790292,11.369014559390259,3.129586904448934,1.7392724510988136
-11.046375876031181,13.291317299428515,0.2774703136384655,0.2774703136384655
4.255467191615429,-2.3193425478003427,0.9612062219622666,0.9612062219622666
6.869709356518406,6.24217782181616,1.3082233851185654,1.3082233851185654
-3.1812339109921073,6.271157506074633,1.488628233549747,1.128046310966834
-12.033185621576303,-13.908333536790785,1.0561625432421173,1.0561625432421173
-0.06366783691810873,-7.524978417648278,2.872340864191451,1.25005525955865
-6.419682901038872,-8.241368034024111,3.0534281744518976,1.335394184915463
13.9566412299455,-0.862104556064514,0.9310031867089212,0.9310031867089212
-10.00688484923279,9.214428311694158,0.035825478218983964,0.035825478218983964
-5.3786963385392195,3.9605649975782686,0.9480209892911436,0.8732200991802817
4.878816056360709,12.973784728059051,2.4656130586338656,1.226669128237365
-9.236186197824285,-8.599319554324904,0.9037666897159006,0.9037666897159006
-5.0414223597153,-3.9640025373731618,0.2683011394519267,0.2683011394519267
3.1766683810519467,-2.5002462528222225,2.106092452189556,0.6222386000406603
-13.150477470245573,6.833482640875442,3.3234834919984473,1.844237655881535
7.1887750689284005,8.499197715540223,0.421540125426634,0.421540125426634
9.081742907723648,-0.2127466843760395,1.6750144788601342,1.1570863906561926
-2.181737479298148,-10.505401749513698,0.460481987634781,0.460481987634781
-10.712366380947499,0.6200968446896233,0.4313378725377265,0.4313378725377265
-3.5262273670491524,-0.17711780042162495,2.000183740144374,0.9310925197452703
-4.862749653848745,10.270138365845261,1.1911261816476881,1.1911261816476881
-12.629483786525364,-7.4228279324737105,1.2784920377879658,1.2784920377879658
11.653967526461658,3.2864038432433382,4.767496879986664,2.3368482003682858
-7.044582754256171,-3.0511514955379173,1.9894252526709775,1.042613833405364
-13.014617715683704,-3.192861711868405,1.4189162150030428,1.4189162150030428
6.831996474155721,-0.12630322414872452,0.452994321500783,0.452994321500783
-13.133655590405944,-5.503187951439587,0.5375684127733057,0.5375684127733057
-10.887013673842654,3.5248354952198717,2.55812369797565,1.918504415379382
-5.899424571181314,-0.2931945776075011,0.6916176901305189,0.6916176901305189
10.51803054325992,-11.991744578893677,0.5669241793018952,0.5669241793018952
8.905321606190668,-11.338067113163596,2.257428045144021,1.5464588621317459
11.93314835770267,-2.018314197124587,0.944256318063629,0.944256318063629
-2.8439758073658226,11.611152635692424,1.115975879983217,1.115975879983217
-10.195635379639306,-3.9638432817353735,2.6719367434518566,1.3109748140624695
-11.871499537567558,0.2002271339543995,0.18727260579924376,0.18727260579924376
-10.170521991912647,13.05656883489912,0.5575199099528187,0.5575199099528187
-13.73038982054744,13.051778243003096,1.8900068574074103,1.2086027116107454
-2.940561393937525,8.61654616150198,2.6993888965324357,1.2975729269734797
12.05442579889376,12.09247945926204,3.0885868085783774,1.297418834532873
-2.661065600665479,-6.91980684899584,3.4086791623870325,1.4069311559651159
12.237031536810438,-0.71051583546679,3.431281822829276,1.6479848270800157
-11.057305668272484,-1.4976958253098864,1.2187022081314676,0.9454708834960193
4.629706461722245,4.90383753027743,2.9120722098612015,1.7187601300878108
-13.74103366445212,2.5327489638751075,1.9132043348539967,1.0245292014880256
-5.2015379393564345,5.719273810714871,2.728431277287486,1.3057399507025096
11.11925563870194,-7.8828391076081825,3.307264298806607,1.4446112506056261
-4.373232561999888,-13.266644816799156,2.013440160709287,1.2101335567841993
